39317.48472,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
26557,Denebola +7,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,30,4777,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3757,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,7,327,342,279,300,0,0,2,0,51,0,26,0,26556,26558,0,0,1,0,0
26558,Denebola +8,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,30,4777,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3758,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,8,401,417,348,370,0,0,2,0,51,0,26,0,26557,26559,0,0,1,0,0
26559,Denebola +9,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,30,4777,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3759,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,9,512,530,453,477,0,0,2,0,51,0,26,0,26558,0,0,0,1,0,0
2527,Infernal Ogre,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,9086,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3760,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,0,186,196,156,171,0,0,3,0,56,0,31,0,0,26561,0,0,1,0,0
26561,Infernal Ogre +1,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,9086,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3761,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,1,193,204,160,176,0,0,3,0,56,0,31,0,2527,26562,0,0,1,0,0
26562,Infernal Ogre +2,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,9086,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3762,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,2,203,215,167,184,0,0,3,0,56,0,31,0,26561,26563,0,0,1,0,0
26563,Infernal Ogre +3,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,9086,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3763,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,3,217,230,178,196,0,0,3,0,56,0,31,0,26562,26564,0,0,1,0,0
26564,Infernal Ogre +4,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,9086,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3764,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,4,237,251,195,214,0,0,3,0,58,0,31,0,26563,26565,0,0,1,0,0
26565,Infernal Ogre +5,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,9086,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3765,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,5,263,278,218,238,0,0,3,0,58,0,31,0,26564,26566,0,0,1,0,0
26566,Infernal Ogre +6,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,9086,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3766,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,6,308,324,259,280,0,0,3,0,58,0,31,0,26565,26567,0,0,1,0,0
26567,Infernal Ogre +7,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,9086,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3767,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,7,367,384,313,336,0,0,3,0,60,0,31,0,26566,26568,0,0,1,0,0
26568,Infernal Ogre +8,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,9086,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3768,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,8,445,464,386,411,0,0,3,0,60,0,31,0,26567,26569,0,0,1,0,0
26569,Infernal Ogre +9,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,9086,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3769,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2153,2153,2154,2155,2156,9,562,583,496,523,0,0,3,0,60,0,31,0,26568,0,0,0,1,0,0
2528,Shaula,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15933,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3770,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2154,2155,2156,0,221,232,184,202,0,0,3,0,65,0,36,0,0,26571,0,0,1,0,0
26571,Shaula +1,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15933,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3771,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2154,2155,2156,1,228,240,188,207,0,0,3,0,65,0,36,0,2528,26572,0,0,1,0,0
26572,Shaula +2,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15933,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3772,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2154,2155,2156,2,238,251,195,215,0,0,3,0,65,0,36,0,26571,26573,0,0,1,0,0
26573,Shaula +3,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15933,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3773,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2154,2155,2156,3,252,266,206,227,0,0,3,0,65,0,36,0,26572,26574,0,0,1,0,0
26574,Shaula +4,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15933,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3774,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2154,2155,2156,4,272,287,223,245,0,0,3,0,67,0,36,0,26573,26575,0,0,1,0,0
26575,Shaula +5,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15933,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3775,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2154,2155,2156,5,298,314,246,269,0,0,3,0,67,0,36,0,26574,26576,0,0,1,0,0
26576,Shaula +6,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15933,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3776,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2154,2155,2156,6,346,364,290,314,0,0,3,0,67,0,36,0,26575,26577,0,0,1,0,0
26577,Shaula +7,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15933,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3777,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2154,2155,2156,7,408,428,348,373,0,0,3,0,69,0,36,0,26576,26578,0,0,1,0,0
26578,Shaula +8,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15933,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3778,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2154,2155,2156,8,491,513,425,452,0,0,3,0,69,0,36,0,26577,26579,0,0,1,0,0
26579,Shaula +9,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15933,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3779,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2154,2155,2156,9,613,637,540,569,0,0,3,0,69,0,36,0,26578,0,0,0,1,0,0
2529,Disaster,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25972,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3780,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,0,257,270,213,234,0,0,3,0,74,0,40,0,0,26581,0,0,1,0,0
26581,Disaster +1,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25972,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3781,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,1,264,278,217,239,0,0,3,0,74,0,40,0,2529,26582,0,0,1,0,0
26582,Disaster +2,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25972,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3782,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,2,274,289,224,247,0,0,3,0,74,0,40,0,26581,26583,0,0,1,0,0
26583,Disaster +3,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25972,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3783,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,3,288,304,235,259,0,0,3,0,74,0,40,0,26582,26584,0,0,1,0,0
26584,Disaster +4,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25972,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3784,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,4,308,325,252,277,0,0,3,0,76,0,40,0,26583,26585,0,0,1,0,0
26585,Disaster +5,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25972,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3785,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,5,334,352,275,301,0,0,3,0,76,0,40,0,26584,26586,0,0,1,0,0
26586,Disaster +6,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25972,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3786,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,6,385,405,321,349,0,0,3,0,76,0,40,0,26585,26587,0,0,1,0,0
26587,Disaster +7,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25972,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3787,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,7,451,473,382,412,0,0,3,0,78,0,40,0,26586,26588,0,0,1,0,0
26588,Disaster +8,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25972,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3788,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,8,538,562,464,496,0,0,3,0,78,0,40,0,26587,26589,0,0,1,0,0
26589,Disaster +9,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25972,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3789,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,9,665,692,584,618,0,0,3,0,78,0,40,0,26588,0,0,0,1,0,0
2530,Harpas,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,40181,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3790,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,0,294,309,243,268,0,0,3,0,83,0,45,0,0,26591,0,0,1,0,0
26591,Harpas +1,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,40181,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3791,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,1,301,317,247,273,0,0,3,0,83,0,45,0,2530,26592,0,0,1,0,0
26592,Harpas +2,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,40181,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3792,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,2,311,328,254,281,0,0,3,0,83,0,45,0,26591,26593,0,0,1,0,0
26593,Harpas +3,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,40181,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3793,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,3,325,343,265,293,0,0,3,0,83,0,45,0,26592,26594,0,0,1,0,0
26594,Harpas +4,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,40181,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3794,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,4,345,364,282,311,0,0,3,0,85,0,45,0,26593,26595,0,0,1,0,0
26595,Harpas +5,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,40181,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3795,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,5,371,391,305,335,0,0,3,0,85,0,45,0,26594,26596,0,0,1,0,0
26596,Harpas +6,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,40181,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3796,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,6,425,447,354,386,0,0,3,0,85,0,45,0,26595,26597,0,0,1,0,0
26597,Harpas +7,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,40181,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3797,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,7,495,519,419,453,0,0,3,0,87,0,45,0,26596,26598,0,0,1,0,0
26598,Harpas +8,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,40181,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3798,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,8,587,613,505,541,0,0,3,0,87,0,45,0,26597,26599,0,0,1,0,0
26599,Harpas +9,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,40181,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3799,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,9,720,748,630,669,0,0,3,0,87,0,45,0,26598,0,0,0,1,0,0
2531,Neperius,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,49277,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3800,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,0,333,350,275,303,0,0,3,0,92,0,50,0,0,26601,0,0,1,0,0
26601,Neperius +1,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,49277,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3801,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,1,340,358,279,308,0,0,3,0,92,0,50,0,2531,26602,0,0,1,0,0
26602,Neperius +2,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,49277,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3802,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,2,350,369,286,316,0,0,3,0,92,0,50,0,26601,26603,0,0,1,0,0
26603,Neperius +3,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,49277,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3803,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,3,364,384,297,328,0,0,3,0,92,0,50,0,26602,26604,0,0,1,0,0
26604,Neperius +4,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,49277,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3804,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,4,384,405,314,346,0,0,3,0,94,0,50,0,26603,26605,0,0,1,0,0
26605,Neperius +5,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,49277,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3805,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,5,410,432,337,370,0,0,3,0,94,0,50,0,26604,26606,0,0,1,0,0
26606,Neperius +6,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,49277,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3806,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,6,468,491,389,424,0,0,3,0,94,0,50,0,26605,26607,0,0,1,0,0
26607,Neperius +7,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,49277,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3807,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,7,542,567,457,494,0,0,3,0,96,0,50,0,26606,26608,0,0,1,0,0
26608,Neperius +8,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,49277,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3808,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,8,639,666,547,586,0,0,3,0,96,0,50,0,26607,26609,0,0,1,0,0
26609,Neperius +9,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,49277,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3809,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,9,777,806,677,719,0,0,3,0,96,0,50,0,26608,0,0,0,1,0,0
2532,Apocripa,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,49822,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3810,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,0,374,393,308,339,0,0,3,0,101,0,55,0,0,26611,0,0,1,0,0
26611,Apocripa +1,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,49822,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3811,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,1,381,401,312,344,0,0,3,0,101,0,55,0,2532,26612,0,0,1,0,0
26612,Apocripa +2,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,49822,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3812,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,2,391,412,319,352,0,0,3,0,101,0,55,0,26611,26613,0,0,1,0,0
26613,Apocripa +3,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,49822,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3813,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,3,405,427,330,364,0,0,3,0,101,0,55,0,26612,26614,0,0,1,0,0
26614,Apocripa +4,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,49822,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3814,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,4,425,448,347,382,0,0,3,0,103,0,55,0,26613,26615,0,0,1,0,0
26615,Apocripa +5,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,49822,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3815,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,5,451,475,370,406,0,0,3,0,103,0,55,0,26614,26616,0,0,1,0,0
26616,Apocripa +6,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,49822,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3816,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,6,512,538,425,463,0,0,3,0,103,0,55,0,26615,26617,0,0,1,0,0
26617,Apocripa +7,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,49822,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3817,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,7,590,618,497,537,0,0,3,0,105,0,55,0,26616,26618,0,0,1,0,0
26618,Apocripa +8,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,49822,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3818,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,8,691,721,592,634,0,0,3,0,105,0,55,0,26617,26619,0,0,1,0,0
26619,Apocripa +9,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,49822,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3819,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,9,834,867,727,772,0,0,3,0,105,0,55,0,26618,0,0,0,1,0,0
2533,Sinister Aura,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,50585,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3820,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,0,416,437,342,376,0,0,3,0,110,0,59,0,0,26621,0,0,1,0,0
26621,Sinister Aura +1,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,50585,1,3,0,0,1,1,0,0,15,35,50,3,2,1,3821,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2154,2153,2155,2155,2157,1,423,445,346,381,0,0,3,0,110,0,59,0,2533,26622,0,0,1,0,0
